sample_id,country,location_code,location_name,X1km_square,sample_projection,land_cover,date,year,sample_media,digitised_by,recorder_type,habitat,habitat_other_detail,target_flower,target_flower_corrected,target_other_name,target_other_name_corrected,target_flower_family,flower_cover,floral_unit_count,floral_unit,flower_context,count_start_time,cloud_cover,sunshine,wind_speed,habitat_type,flower_structure,bumblebees,honeybees,solitary_bees,wasps,hoverflies,other_flies,butterflies_moths,beetles,insects_small,insects_other,all_insects_total
3776983,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,25/07/2018,2018,0,153287,I am confident in identifying the commonly-occurring pollinating insects to species level,Churchyard,NA,Knapweeds (Common or Greater) - Centaurea nigra or scabiosa,Knapweeds (Common or Greater) - Centaurea nigra or scabiosa,Centaurea nigra,Centaurea nigra,Asteraceae,Target flowers cover less than half of patch,15,flower head,Growing in a larger patch of many different flowers,12:20,Half blue and half cloud,Entirely in sunshine,Leaves moving gently all the time,urban,open,3,0,1,0,1,1,1,0,0,0,7
3777010,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,25/07/2018,2018,0,153287,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassy verge or hedgerow edge,NA,Hogweed - Heracleum sphondylium,Hogweed - Heracleum sphondylium,NA,NA,Apiaceae,Target flowers cover about half of patch,3,flower umbel,More or less isolated,13:40,Half blue and half cloud,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,0,0,0,0,8,2,0,0,0,1,11
3777016,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,25/07/2018,2018,0,153287,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassy verge or hedgerow edge,NA,Hogweed - Heracleum sphondylium,Hogweed - Heracleum sphondylium,NA,NA,Apiaceae,Target flowers cover less than half of patch,3,flower umbel,Growing in a larger patch of the same flower,14:00,Half blue and half cloud,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,0,0,0,0,7,15,0,0,3,0,25
3777043,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,25/07/2018,2018,0,153287,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassy verge or hedgerow edge,NA,Knapweeds (Common or Greater) - Centaurea nigra or scabiosa,Knapweeds (Common or Greater) - Centaurea nigra or scabiosa,Centaurea nigra,Centaurea nigra,Asteraceae,Target flowers cover less than half of patch,9,flower head,Growing in a larger patch of the same flower,14:13,Half blue and half cloud,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,4,0,0,0,2,0,2,0,0,0,8
3777068,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,25/07/2018,2018,0,153287,I am confident in identifying the commonly-occurring pollinating insects to species level,Churchyard,NA,Knapweeds (Common or Greater) - Centaurea nigra or scabiosa,Knapweeds (Common or Greater) - Centaurea nigra or scabiosa,Centaurea nigra,Centaurea nigra,Asteraceae,Target flowers cover less than half of patch,7,flower head,Growing in a larger patch of many different flowers,14:27,All or mostly blue,Entirely in sunshine,Leaves still/moving occasionally,urban,open,8,0,0,0,4,0,0,0,0,0,12
3777072,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,25/07/2018,2018,0,153287,I am confident in identifying the commonly-occurring pollinating insects to species level,Churchyard,NA,Hogweed - Heracleum sphondylium,Hogweed - Heracleum sphondylium,NA,NA,Apiaceae,Target flowers cover less than half of patch,5,flower umbel,Growing in a larger patch of many different flowers,14:40,All or mostly blue,Entirely in sunshine,Leaves still/moving occasionally,urban,open,0,0,0,0,11,2,0,0,1,0,14
3777222,England,173,West Woods,SU1466,OSGB,agricultural,26/07/2018,2018,0,26,I am familiar with recognising the main groups of pollinating insect,Woodland,NA,Bramble (Blackberry) - Rubus fruticosus,Bramble (Blackberry) - Rubus fruticosus,NA,NA,Rosaceae,Target flowers cover less than half of patch,20,individual flower,Growing in a larger patch of the same flower,11:35,Half blue and half cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,open,8,1,0,0,5,0,6,1,0,0,21
3777238,England,173,West Woods,SU1466,OSGB,agricultural,26/07/2018,2018,0,26,I am familiar with recognising the main groups of pollinating insect,Woodland,NA,Ragwort - Senecio jacobaea and relatives,Ragwort - Senecio jacobaea and relatives,NA,NA,Asteraceae,Target flowers cover less than half of patch,50,flower head,More or less isolated,11:57,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,open,1,0,1,0,8,4,2,0,40,0,56
3778133,England,34,Rowlee Pasture,SK1590,OSGB,semi-natural,25/07/2018,2018,2,127225,I am familiar with recognising the main groups of pollinating insect,Upland moorland,NA,Heather - Calluna vulgaris,Heather - Calluna vulgaris,NA,NA,Ericaceae,Target flowers cover less than half of patch,865,flower spike,More or less isolated,14:15,All or mostly blue,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,closed,0,0,2,4,0,0,0,0,8,1,15
3778140,England,34,Rowlee Pasture,SK1590,OSGB,semi-natural,25/07/2018,2018,0,127225,I am familiar with recognising the main groups of pollinating insect,Upland moorland,NA,Heather - Calluna vulgaris,Heather - Calluna vulgaris,NA,NA,Ericaceae,Target flowers cover about half of patch,1100,flower spike,More or less isolated,14:52,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,closed,0,0,0,0,0,0,0,0,2,0,2
3781258,England,96,LLanrothal,SO4718,OSGB,agricultural,26/07/2018,2018,1,82327,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,NA,NA,Asteraceae,Target flowers cover about half of patch,34,flower head,More or less isolated,14:36,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,1,0,2,0,4,4,0,0,0,0,11
3781288,England,96,LLanrothal,SO4718,OSGB,agricultural,26/07/2018,2018,1,82327,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,Marsh Thistle,Marsh Thistle,Asteraceae,Target flowers cover about half of patch,17,flower head,More or less isolated,11:18,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving gently all the time,agricultural,open,0,0,0,0,6,1,0,1,0,0,8
3781312,England,96,LLanrothal,SO4718,OSGB,agricultural,26/07/2018,2018,1,82327,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Knapweeds (Common or Greater) - Centaurea nigra or scabiosa,Knapweeds (Common or Greater) - Centaurea nigra or scabiosa,Centarea nigra,Centarea nigra,Asteraceae,Target flowers cover about half of patch,26,flower head,More or less isolated,12:07,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,open,1,0,0,0,4,3,1,1,0,0,10
3783236,England,27,Aston le Walls,SP4951,OSGB,agricultural,23/07/2018,2018,2,162966,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,NA,NA,Asteraceae,Target flowers cover more than half of patch,15,flower head,Growing in a larger patch of the same flower,10:56,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,0,0,0,0,13,0,0,0,0,0,13
3783254,England,27,Aston le Walls,SP4951,OSGB,agricultural,23/07/2018,2018,3,162966,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Other - please describe below,Other - please describe below,Willowherb - probably Great Willowherb. Growing to over 1.8m. See photos. The extended string quadrat is 1m in length.,Willowherb - probably Great Willowherb. Growing to over 1.8m. See photos. The extended string quadrat is 1m in length.,Onagraceae,Target flowers cover more than half of patch,42,individual flower,Growing in a larger patch of the same flower,12:15,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,0,0,12,0,1,0,0,0,0,0,13
3790992,England,108,Goring Heath,SU6679,OSGB,semi-natural,30/07/2018,2018,0,142286,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,NA,NA,Asteraceae,Target flowers cover more than half of patch,16,flower head,More or less isolated,10:16,All or mostly cloud,Entirely in sunshine,Leaves moving strongly,semi-natural,open,2,0,0,0,4,1,0,0,0,3,10
3790998,England,108,Goring Heath,SU6679,OSGB,semi-natural,30/07/2018,2018,0,142286,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,NA,NA,Asteraceae,Target flowers cover more than half of patch,14,flower head,More or less isolated,10:34,All or mostly cloud,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,1,0,0,0,2,2,0,0,0,11,16
3791012,England,108,Goring Heath,SU6679,OSGB,semi-natural,30/07/2018,2018,0,142286,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,NA,NA,Asteraceae,Target flowers cover more than half of patch,12,flower head,More or less isolated,15:53,All or mostly cloud,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,4,0,0,0,0,1,0,0,0,2,7
3796625,England,94,Chinley Head,SK0484,OSGB,agricultural,31/07/2018,2018,1,70542,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassy verge or hedgerow edge,NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,"Creeping Thistle, Cirsium arvense","Creeping Thistle, Cirsium arvense",Asteraceae,Target flowers cover about half of patch,18,flower head,Growing in a larger patch of the same flower,10:15,Half blue and half cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,semi-natural,open,0,0,6,0,6,7,2,0,0,1,22
3796645,England,94,Chinley Head,SK0484,OSGB,agricultural,31/07/2018,2018,1,70542,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassland with wild flowers (e.g. meadow),NA,Hogweed - Heracleum sphondylium,Hogweed - Heracleum sphondylium,NA,NA,Apiaceae,Target flowers cover less than half of patch,4,flower umbel,More or less isolated,13:19,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,open,0,0,0,3,6,4,0,1,1,5,20
3796694,England,94,Chinley Head,SK0484,OSGB,agricultural,31/07/2018,2018,1,70542,I am confident in identifying the commonly-occurring pollinating insects to species level,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,"Wild Angelica, Angelica sylvestris","Wild Angelica, Angelica sylvestris",Apiaceae,Target flowers cover about half of patch,5,flower umbel,Growing in a larger patch of many different flowers,13:40,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,open,0,0,0,4,9,6,0,1,0,6,26
3815278,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,18/05/2018,2018,0,158802,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Dandelion - Taraxacum officinale,Dandelion - Taraxacum officinale,NA,NA,Asteraceae,Target flowers cover less than half of patch,8,flower head,Growing in a larger patch of the same flower,11:45,All or mostly cloud,Entirely in sunshine,Leaves still/moving occasionally,agricultural,open,0,0,1,0,0,1,0,0,1,0,3
3815287,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,18/05/2018,2018,0,158802,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Buttercup (Ranunculus species),Buttercup (Ranunculus species),Ranunculus repens,Ranunculus repens,Ranunculaceae,Target flowers cover less than half of patch,20,individual flower,Growing in a larger patch of the same flower,12:10,Half blue and half cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,0,0,0,0,0,0,0
3815354,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,18/05/2018,2018,0,158802,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Other - please describe below,Other - please describe below,Anthriscus sylvestris,Anthriscus sylvestris,Apiaceae,Target flowers cover about half of patch,36,flower umbel,Growing in a larger patch of the same flower,14:30,All or mostly cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,0,2,0,0,25,2,29
3815356,Wales,87,Blaen-y-cwm,SN6634,OSGB,agricultural,18/05/2018,2018,0,158802,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Buttercup (Ranunculus species),Buttercup (Ranunculus species),Ranunculus repens,Ranunculus repens,Ranunculaceae,Target flowers cover less than half of patch,9,individual flower,Growing in a larger patch of the same flower,14:47,Half blue and half cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,0,1,0,0,2,0,3
3815413,Wales,149,Bwlch-gwynt,SN0732,OSGB,semi-natural,17/05/2018,2018,0,158802,I am familiar with recognising the main groups of pollinating insect,Upland moorland,NA,Other - please describe below,Other - please describe below,Daisy,Daisy,Asteraceae,Target flowers cover less than half of patch,16,individual flower,Growing in a larger patch of the same flower,14:13,Half blue and half cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,0,0,0,0,0,0,0
3815418,Wales,149,Bwlch-gwynt,SN0732,OSGB,semi-natural,17/05/2018,2018,0,158802,I am familiar with recognising the main groups of pollinating insect,Upland moorland,NA,Buttercup (Ranunculus species),Buttercup (Ranunculus species),Celandine,Celandine,Ranunculaceae,Target flowers cover less than half of patch,4,individual flower,More or less isolated,12:08,All or mostly cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,0,0,0,0,0,0,0
3881361,Wales,66,Pisgah,SN6777,OSGB,agricultural,15/08/2018,2018,0,158802,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,Cirsium palustre,Cirsium palustre,Asteraceae,Target flowers cover less than half of patch,28,flower head,More or less isolated,10:40,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,open,1,0,0,0,0,0,0,0,0,0,1
3881366,Wales,66,Pisgah,SN6777,OSGB,agricultural,15/08/2018,2018,0,158802,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Rosebay Willowherb,Rosebay Willowherb,Onagraceae,Target flowers cover less than half of patch,1,flower spike,More or less isolated,10:53,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,open,0,0,0,0,1,0,0,0,0,0,1
3881438,Wales,59,Wileirog,SN6185,OSGB,agricultural,15/08/2018,2018,0,158802,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,Scrub/marshy grassland,Other - please describe below,Other - please describe below,Angelica sylvestris,Angelica sylvestris,Apiaceae,Target flowers cover less than half of patch,9,flower umbel,More or less isolated,15:45,All or mostly cloud,Entirely shaded,Leaves still/moving occasionally,semi-natural,open,0,0,0,1,9,7,0,0,9,3,29
