sample_id,country,location_code,location_name,X1km_square,date,year,pan_trap_station,occurrence_id,taxon_group,taxon_source,English_name,source_taxon_version_key,Order,Family,floral_unit,total_floral_units
3601850,England,94,Chinley Head,SK0484,13/06/2018,2018,4,6967851,flowering plant,Trifolium dubium,Lesser Trefoil,NBNSYS0000003252,Fabales,Fabaceae,flower head,20
3601855,England,94,Chinley Head,SK0484,13/06/2018,2018,5,6967866,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,2
3612167,England,108,Goring Heath,SU6679,12/06/2018,2018,1,6989971,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,3
3612167,England,108,Goring Heath,SU6679,12/06/2018,2018,1,6989972,flowering plant,Alliaria petiolata,Garlic Mustard,NHMSYS0000455754,Brassicales,Brassicaceae,flower head,1
3612209,England,108,Goring Heath,SU6679,12/06/2018,2018,2,6990054,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,2
3612234,England,108,Goring Heath,SU6679,12/06/2018,2018,3,6990061,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,2
3612268,England,108,Goring Heath,SU6679,12/06/2018,2018,4,6990100,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,5
3612312,England,108,Goring Heath,SU6679,12/06/2018,2018,5,6990146,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,1
3636146,England,27,Aston le Walls,SP4951,20/06/2018,2018,1,7030541,flowering plant,Heracleum sphondylium,Hogweed,NBNSYS0000003710,Apiales,Apiaceae,flower umbel,46
3636146,England,27,Aston le Walls,SP4951,20/06/2018,2018,1,7030542,flowering plant,Filipendula ulmaria,Meadowsweet,NBNSYS0000003316,Rosales,Rosaceae,flower umbel,4
3636178,England,27,Aston le Walls,SP4951,20/06/2018,2018,3,7030603,flowering plant,Heracleum sphondylium,Hogweed,NBNSYS0000003710,Apiales,Apiaceae,flower umbel,25
3636178,England,27,Aston le Walls,SP4951,20/06/2018,2018,3,7030604,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,20
3636196,England,27,Aston le Walls,SP4951,20/06/2018,2018,4,7030644,flowering plant,Heracleum sphondylium,Hogweed,NBNSYS0000003710,Apiales,Apiaceae,flower umbel,11
3636196,England,27,Aston le Walls,SP4951,20/06/2018,2018,4,7030645,flowering plant,Lamium album,White Dead-nettle,NBNSYS0000004244,Lamiales,Lamiaceae,flower spike,1
3636196,England,27,Aston le Walls,SP4951,20/06/2018,2018,4,7030646,flowering plant,Anthriscus sylvestris,Cow Parsley,NBNSYS0000003641,Apiales,Apiaceae,flower umbel,1
3636196,England,27,Aston le Walls,SP4951,20/06/2018,2018,4,7030647,flowering plant,Rosa canina,Dog-rose,NHMSYS0000455486,Rosales,Rosaceae,individual flower,10
3636223,England,27,Aston le Walls,SP4951,20/06/2018,2018,5,7030752,flowering plant,Matricaria discoidea,Pineappleweed,NBNSYS0000004462,Asterales,Asteraceae,flower head,53
3636223,England,27,Aston le Walls,SP4951,20/06/2018,2018,5,7030753,flowering plant,Sisymbrium officinale,Hedge Mustard,NBNSYS0000002906,Brassicales,Brassicaceae,individual flower,35
3636223,England,27,Aston le Walls,SP4951,20/06/2018,2018,5,7030754,flowering plant,Stachys sylvatica,Hedge Woundwort,NBNSYS0000004236,Lamiales,Lamiaceae,flower spike,3
3638721,England,34,Rowlee Pasture,SK1590,24/06/2018,2018,2,7036653,flowering plant,Galium saxatile,Heath Bedstraw,NBNSYS0000004310,Gentianales,Rubiaceae,flower umbel,6
3641383,England,174,near Bridgwater,ST2636,18/06/2018,2018,1,7042720,flowering plant,Rumex acetosella,Sheep's Sorrel,NBNSYS0000003774,Caryophyllales,Polygonaceae,flower spike,2
3641383,England,174,near Bridgwater,ST2636,18/06/2018,2018,1,7042721,flowering plant,Vicia sepium,Bush Vetch,NBNSYS0000003290,Fabales,Fabaceae,individual flower,50
3641383,England,174,near Bridgwater,ST2636,18/06/2018,2018,1,7042722,flowering plant,Papaver rhoeas,Common Poppy,NBNSYS0000002764,Ranunculales,Papaveraceae,individual flower,1
3641383,England,174,near Bridgwater,ST2636,18/06/2018,2018,1,7042723,flowering plant,Veronica persica,Common Field-speedwell,NHMSYS0000464828,Lamiales,Plantaginaceae,individual flower,11
3641383,England,174,near Bridgwater,ST2636,18/06/2018,2018,1,7042724,flowering plant,Raphanus raphanistrum,Radish,NBNSYS0000002815,Brassicales,Brassicaceae,flower head,4
3641436,England,174,near Bridgwater,ST2636,18/06/2018,2018,2,7043086,flowering plant,Rumex acetosella,Sheep's Sorrel,NBNSYS0000003774,Caryophyllales,Polygonaceae,flower spike,2
3641436,England,174,near Bridgwater,ST2636,18/06/2018,2018,2,7043087,flowering plant,Trifolium,Clover,NHMSYS0000464558,Fabales,Fabaceae,flower head,10
3641436,England,174,near Bridgwater,ST2636,18/06/2018,2018,2,7043088,flowering plant,Crepis vesicaria,Beaked Hawk's-beard,NBNSYS0000004572,Asterales,Asteraceae,flower head,11
3641436,England,174,near Bridgwater,ST2636,18/06/2018,2018,2,7043089,flowering plant,Geranium dissectum,Cut-leaved Crane's-bill,NBNSYS0000003157,Geraniales,Geraniaceae,individual flower,18
3641436,England,174,near Bridgwater,ST2636,18/06/2018,2018,2,7043090,flowering plant,Stellaria media,Common Chickweed,NHMSYS0000464009,Caryophyllales,Caryophyllaceae,individual flower,9
3641436,England,174,near Bridgwater,ST2636,18/06/2018,2018,2,7043091,flowering plant,Plantago lanceolata,Ribwort Plantain,NBNSYS0000004275,Lamiales,Plantaginaceae,flower spike,2
3642063,England,174,near Bridgwater,ST2636,18/06/2018,2018,4,7044835,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,1
3642063,England,174,near Bridgwater,ST2636,18/06/2018,2018,4,7044836,flowering plant,Heracleum sphondylium,Hogweed,NBNSYS0000003710,Apiales,Apiaceae,flower umbel,7
3642063,England,174,near Bridgwater,ST2636,18/06/2018,2018,4,7044837,flowering plant,Senecio vulgaris,Groundsel,NBNSYS0000004371,Asterales,Asteraceae,flower head,2
3642063,England,174,near Bridgwater,ST2636,18/06/2018,2018,4,7044838,flowering plant,Rumex acetosella,Sheep's Sorrel,NBNSYS0000003774,Caryophyllales,Polygonaceae,flower spike,4
3642063,England,174,near Bridgwater,ST2636,18/06/2018,2018,4,7044839,flowering plant,Taraxacum agg.,NA,NBNSYS0100005722,Asterales,Asteraceae,flower head,4
3642063,England,174,near Bridgwater,ST2636,18/06/2018,2018,4,7044840,flowering plant,Trifolium,Clover,NHMSYS0000464558,Fabales,Fabaceae,flower head,2
3642063,England,174,near Bridgwater,ST2636,18/06/2018,2018,4,7044841,flowering plant,Vicia sepium,Bush Vetch,NBNSYS0000003290,Fabales,Fabaceae,individual flower,1
3642252,England,174,near Bridgwater,ST2636,18/06/2018,2018,5,7045277,flowering plant,Rumex acetosella,Sheep's Sorrel,NBNSYS0000003774,Caryophyllales,Polygonaceae,flower spike,2
3642252,England,174,near Bridgwater,ST2636,18/06/2018,2018,5,7045278,flowering plant,Geranium dissectum,Cut-leaved Crane's-bill,NBNSYS0000003157,Geraniales,Geraniaceae,individual flower,11
3642252,England,174,near Bridgwater,ST2636,18/06/2018,2018,5,7045279,flowering plant,Hippocrepis comosa,Horseshoe Vetch,NBNSYS0000003278,Fabales,Fabaceae,individual flower,61
3642252,England,174,near Bridgwater,ST2636,18/06/2018,2018,5,7045280,flowering plant,Anagallis arvensis,Scarlet Pimpernel,NBNSYS0000003943,Ericales,Primulaceae,individual flower,3
3651984,England,28,near Wool,SY8586,28/06/2018,2018,1,7068403,flowering plant,Rumex obtusifolius,Broad-leaved Dock,NBNSYS0000003791,Caryophyllales,Polygonaceae,flower spike,22
3651984,England,28,near Wool,SY8586,28/06/2018,2018,1,7068404,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,24
3651987,England,28,near Wool,SY8586,28/06/2018,2018,2,7068420,flowering plant,Rumex obtusifolius,Broad-leaved Dock,NBNSYS0000003791,Caryophyllales,Polygonaceae,flower spike,16
3651987,England,28,near Wool,SY8586,28/06/2018,2018,2,7068421,flowering plant,Geranium robertianum,Herb-Robert,NBNSYS0000003162,Geraniales,Geraniaceae,individual flower,5
3651987,England,28,near Wool,SY8586,28/06/2018,2018,2,7068422,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,4
3651987,England,28,near Wool,SY8586,28/06/2018,2018,2,7068423,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,19
3651990,England,28,near Wool,SY8586,28/06/2018,2018,3,7068443,flowering plant,Potentilla anserina,Silverweed,NHMSYS0021060392,Rosales,Rosaceae,individual flower,1
3651990,England,28,near Wool,SY8586,28/06/2018,2018,3,7068444,flowering plant,Rosa,Rose,NHMSYS0000462442,Rosales,Rosaceae,individual flower,4
3651990,England,28,near Wool,SY8586,28/06/2018,2018,3,7068445,flowering plant,Solanum dulcamara,Bittersweet,NBNSYS0000004037,Solanales,Solanaceae,individual flower,12
3652007,England,28,near Wool,SY8586,28/06/2018,2018,4,7068452,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,125
3652029,England,28,near Wool,SY8586,28/06/2018,2018,5,7068460,flowering plant,Trifolium campestre,Hop Trefoil,NHMSYS0000464564,Fabales,Fabaceae,flower head,2
3652029,England,28,near Wool,SY8586,28/06/2018,2018,5,7068461,flowering plant,Galium verum,Lady's Bedstraw,NBNSYS0000004309,Gentianales,Rubiaceae,flower spike,2
3652029,England,28,near Wool,SY8586,28/06/2018,2018,5,7068462,flowering plant,Centaurea nigra,Common Knapweed,NHMSYS0021232322,Asterales,Asteraceae,flower head,13
3652029,England,28,near Wool,SY8586,28/06/2018,2018,5,7068463,flowering plant,Leucanthemum vulgare,Oxeye Daisy,NBNSYS0000004464,Asterales,Asteraceae,flower head,14
3652029,England,28,near Wool,SY8586,28/06/2018,2018,5,7068464,flowering plant,Prunella vulgaris,Selfheal,NBNSYS0000004225,Lamiales,Lamiaceae,flower spike,1
3652076,England,177,Butley River,TM3949,25/06/2018,2018,3,7068742,flowering plant,Limonium,Rock sea-lavander,NHMSYS0000460350,Caryophyllales,Plumbaginaceae,flower umbel,41
3652084,England,177,Butley River,TM3949,25/06/2018,2018,4,7068758,flowering plant,Plantago maritima,Sea Plantain,NBNSYS0000004276,Lamiales,Plantaginaceae,flower spike,29
3652670,Wales,149,Bwlch-gwynt,SN0732,25/06/2018,2018,1,7070329,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,24
3652670,Wales,149,Bwlch-gwynt,SN0732,25/06/2018,2018,1,7070330,flowering plant,Galium saxatile,Heath Bedstraw,NBNSYS0000004310,Gentianales,Rubiaceae,flower umbel,53
3652670,Wales,149,Bwlch-gwynt,SN0732,25/06/2018,2018,1,7070331,flowering plant,Polygala serpyllifolia,Heath Milkwort,NHMSYS0000461832,Fabales,Polygalaceae,flower spike,2
3652700,Wales,149,Bwlch-gwynt,SN0732,25/06/2018,2018,2,7070378,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,4
3652700,Wales,149,Bwlch-gwynt,SN0732,25/06/2018,2018,2,7070379,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,10
3652700,Wales,149,Bwlch-gwynt,SN0732,25/06/2018,2018,2,7070380,flowering plant,Cardamine flexuosa,Wavy Bitter-cress,NBNSYS0000002875,Brassicales,Brassicaceae,individual flower,1
3652738,Wales,149,Bwlch-gwynt,SN0732,25/06/2018,2018,3,7070436,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,81
3652744,Wales,149,Bwlch-gwynt,SN0732,25/06/2018,2018,4,7070448,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,8
3652758,Wales,149,Bwlch-gwynt,SN0732,25/06/2018,2018,5,7070472,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,26
3652758,Wales,149,Bwlch-gwynt,SN0732,25/06/2018,2018,5,7070473,flowering plant,Polygala serpyllifolia,Heath Milkwort,NHMSYS0000461832,Fabales,Polygalaceae,flower spike,2
3655028,England,96,LLanrothal,SO4718,29/06/2018,2018,1,7076044,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,36
3655056,England,96,LLanrothal,SO4718,29/06/2018,2018,2,7076094,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,flower head,4
3655056,England,96,LLanrothal,SO4718,29/06/2018,2018,2,7076095,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,2
3655061,England,96,LLanrothal,SO4718,29/06/2018,2018,3,7076100,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,15
3655061,England,96,LLanrothal,SO4718,29/06/2018,2018,3,7076101,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,15
3655067,England,96,LLanrothal,SO4718,29/06/2018,2018,4,7076107,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,flower head,1
3655067,England,96,LLanrothal,SO4718,29/06/2018,2018,4,7076108,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,49
3655067,England,96,LLanrothal,SO4718,29/06/2018,2018,4,7076109,flowering plant,Juncus conglomeratus,Compact Rush,NBNSYS0000002222,Poales,Juncaceae,flower head,18
3655085,England,96,LLanrothal,SO4718,29/06/2018,2018,5,7076136,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,6
3660206,Scotland,111,near Crathes,NO7495,01/07/2018,2018,1,7087555,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,120
3660206,Scotland,111,near Crathes,NO7495,01/07/2018,2018,1,7087556,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,105
3660206,Scotland,111,near Crathes,NO7495,01/07/2018,2018,1,7087557,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,90
3660206,Scotland,111,near Crathes,NO7495,01/07/2018,2018,1,7087558,flowering plant,Valeriana officinalis,Common Valerian,NBNSYS0000004343,Dipsacales,Caprifoliaceae,flower umbel,7
3660206,Scotland,111,near Crathes,NO7495,01/07/2018,2018,1,7087559,flowering plant,Lathyrus pratensis,Meadow Vetchling,NBNSYS0000003301,Fabales,Fabaceae,individual flower,4
3660206,Scotland,111,near Crathes,NO7495,01/07/2018,2018,1,7087560,flowering plant,Epilobium obscurum,Short-fruited Willowherb,NHMSYS0000458402,Myrtales,Onagraceae,individual flower,4
3660231,Scotland,111,near Crathes,NO7495,01/07/2018,2018,2,7087604,flowering plant,Achillea millefolium,Yarrow,NBNSYS0000004451,Asterales,Asteraceae,flower umbel,1
3660236,Scotland,111,near Crathes,NO7495,01/07/2018,2018,3,7087630,flowering plant,Epilobium obscurum,Short-fruited Willowherb,NHMSYS0000458402,Myrtales,Onagraceae,individual flower,11
3660258,Scotland,111,near Crathes,NO7495,01/07/2018,2018,4,7087669,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,2
3660258,Scotland,111,near Crathes,NO7495,01/07/2018,2018,4,7087670,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,16
3660276,Scotland,111,near Crathes,NO7495,01/07/2018,2018,5,7087713,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,3
3660276,Scotland,111,near Crathes,NO7495,01/07/2018,2018,5,7087714,flowering plant,Cirsium arvense,Creeping Thistle,NBNSYS0000004492,Asterales,Asteraceae,flower head,1
3660276,Scotland,111,near Crathes,NO7495,01/07/2018,2018,5,7087715,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,30
3662972,Wales,138,near Newport,ST2983,29/06/2018,2018,1,7093781,flowering plant,Cirsium,Thistle,NHMSYS0000457339,Asterales,Asteraceae,flower head,1
3662972,Wales,138,near Newport,ST2983,29/06/2018,2018,1,7093782,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,15
3662996,Wales,138,near Newport,ST2983,29/06/2018,2018,2,7093821,flowering plant,Lotus subbiflorus,Hairy Bird's-foot-trefoil,NBNSYS0000003261,Fabales,Fabaceae,flower head,24
3662996,Wales,138,near Newport,ST2983,29/06/2018,2018,2,7093822,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,40
3662996,Wales,138,near Newport,ST2983,29/06/2018,2018,2,7093823,flowering plant,Cirsium,Thistle,NHMSYS0000457339,Asterales,Asteraceae,flower head,4
3662996,Wales,138,near Newport,ST2983,29/06/2018,2018,2,7093824,flowering plant,Centaurea,Knapweed,NHMSYS0000457015,Asterales,Asteraceae,flower head,1
3662996,Wales,138,near Newport,ST2983,29/06/2018,2018,2,7093825,flowering plant,Vicia spp.,Vetch,NHMSYS0020825395,Fabales,Fabaceae,flower head,120
3663020,Wales,138,near Newport,ST2983,29/06/2018,2018,3,7093850,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,34
3663020,Wales,138,near Newport,ST2983,29/06/2018,2018,3,7093851,flowering plant,Cirsium,Thistle,NHMSYS0000457339,Asterales,Asteraceae,flower head,3
3663041,Wales,138,near Newport,ST2983,29/06/2018,2018,4,7093895,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,7
3663041,Wales,138,near Newport,ST2983,29/06/2018,2018,4,7093896,flowering plant,Cirsium,Thistle,NHMSYS0000457339,Asterales,Asteraceae,flower head,3
3663041,Wales,138,near Newport,ST2983,29/06/2018,2018,4,7093897,flowering plant,Galium palustre,Marsh-bedstraw,NBNSYS0000004313,Gentianales,Rubiaceae,flower umbel,85
3663041,Wales,138,near Newport,ST2983,29/06/2018,2018,4,7093898,flowering plant,Calystegia,Bindweed,NHMSYS0000456322,Solanales,Convolvulaceae,individual flower,1
3663058,Wales,138,near Newport,ST2983,29/06/2018,2018,5,7093912,flowering plant,Lotus subbiflorus,Hairy Bird's-foot-trefoil,NBNSYS0000003261,Fabales,Fabaceae,flower head,33
3663058,Wales,138,near Newport,ST2983,29/06/2018,2018,5,7093913,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,20
3663058,Wales,138,near Newport,ST2983,29/06/2018,2018,5,7093914,flowering plant,Cirsium,Thistle,NHMSYS0000457339,Asterales,Asteraceae,flower head,8
3663058,Wales,138,near Newport,ST2983,29/06/2018,2018,5,7093915,flowering plant,Centaurea,Knapweed,NHMSYS0000457015,Asterales,Asteraceae,flower head,2
3663058,Wales,138,near Newport,ST2983,29/06/2018,2018,5,7093916,flowering plant,Galium palustre,Marsh-bedstraw,NBNSYS0000004313,Gentianales,Rubiaceae,flower umbel,200
3663058,Wales,138,near Newport,ST2983,29/06/2018,2018,5,7093917,flowering plant,Geranium,Crane's-Bill,NHMSYS0000459031,Geraniales,Geraniaceae,individual flower,1
3686834,England,91,near Thornton,SK4706,11/06/2018,2018,1,7155960,flowering plant,Anthriscus sylvestris,Cow Parsley,NBNSYS0000003641,Apiales,Apiaceae,flower umbel,1
3686834,England,91,near Thornton,SK4706,11/06/2018,2018,1,7155961,flowering plant,Rumex,Dock,NHMSYS0000462956,Caryophyllales,Polygonaceae,flower spike,2
3686844,England,91,near Thornton,SK4706,11/06/2018,2018,2,7156004,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,3
3686865,England,91,near Thornton,SK4706,11/06/2018,2018,3,7156055,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,9
3686865,England,91,near Thornton,SK4706,11/06/2018,2018,3,7156056,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,4
3686898,England,91,near Thornton,SK4706,11/06/2018,2018,5,7156119,flowering plant,Rubus,Bramble,NHMSYS0000462570,Rosales,Rosaceae,individual flower,12
